datetime,open,high,low,close,volume
2026-04-10 11:19:00,72114.07,72185.43,72094.01,72162.0,18.5486
2026-04-10 11:20:00,72160.51,72191.28,72133.26,72191.04,17.6082
2026-04-10 11:21:00,72191.04,72218.06,72183.82,72192.97,30.5486
2026-04-10 11:22:00,72192.97,72202.06,72179.0,72179.01,8.9178
2026-04-10 11:23:00,72179.01,72200.0,72166.55,72191.54,15.648200000000001
2026-04-10 11:24:00,72191.54,72194.47,72161.65,72185.19,13.5054
2026-04-10 11:25:00,72185.19,72185.2,72141.08,72159.36,16.5196
2026-04-10 11:26:00,72159.36,72159.36,72150.23,72155.44,9.8932
2026-04-10 11:27:00,72155.43,72169.41,72155.43,72169.41,4.8644
2026-04-10 11:28:00,72169.41,72182.77,72169.4,72177.81,8.5986
2026-04-10 11:29:00,72177.8,72214.39,72164.04,72214.39,33.1486
2026-04-10 11:30:00,72214.38,72226.5,72205.64,72222.28,10.6778
2026-04-10 11:31:00,72222.27,72222.28,72189.01,72189.01,7.4596
2026-04-10 11:32:00,72189.01,72189.02,72140.67,72151.99,11.0014
2026-04-10 11:33:00,72152.0,72169.71,72151.99,72169.7,3.737
2026-04-10 11:34:00,72169.7,72173.55,72160.01,72160.01,6.7398
2026-04-10 11:35:00,72160.01,72183.07,72160.01,72183.06,6.2914
2026-04-10 11:36:00,72183.07,72189.27,72172.56,72185.4,10.846400000000001
2026-04-10 11:37:00,72185.39,72226.5,72185.39,72222.64,7.197
2026-04-10 11:38:00,72222.65,72261.93,72205.37,72205.37,51.5772
2026-04-10 11:39:00,72205.37,72240.0,72200.0,72240.0,15.1362
2026-04-10 11:40:00,72239.99,72254.33,72239.99,72254.32,6.631
2026-04-10 11:41:00,72254.32,72254.33,72219.43,72219.44,18.7128
2026-04-10 11:42:00,72219.44,72236.26,72213.01,72213.02,31.099
2026-04-10 11:43:00,72213.01,72213.02,72183.3,72213.02,15.3504
2026-04-10 11:44:00,72213.01,72229.81,72186.0,72186.01,21.1804
2026-04-10 11:45:00,72186.0,72186.01,72143.19,72161.0,17.198
2026-04-10 11:46:00,72160.99,72174.82,72120.1,72126.12,11.699
2026-04-10 11:47:00,72120.1,72168.0,72120.1,72167.99,8.6358
